EMPRESA;id;PUBLICACION;MES;DIA;ANIO;hora;numreactions;numcomments;numshares;numlikes;numloves;numwows;numhahas;numsads;numangrys
EMPRESAB;2,09675E+14;photo;12;27;2017;5.42;8;0;0;8;0;0;0;0;0
EMPRESAB;2,09641E+14;link;12;27;2017;2.41;76;0;6;76;0;0;0;0;0
EMPRESAB;2,0939E+14;photo;12;26;2017;7.08;10;0;0;10;0;0;0;0;0
EMPRESAB;2,09318E+14;photo;12;26;2017;2.18;44;0;18;44;0;0;0;0;0
EMPRESAB;2,08995E+14;photo;12;25;2017;4.52;82;4;19;82;0;0;0;0;0
EMPRESAB;2,08965E+14;photo;12;25;2017;3.12;33;6;1;33;0;0;0;0;0
EMPRESAB;2,08922E+14;photo;12;24;2017;23.11;114;1;0;112;1;1;0;0;0
EMPRESAB;2,08919E+14;photo;12;24;2017;22.58;219;7;2;212;6;1;0;0;0
EMPRESAB;2,08682E+14;photo;12;24;2017;6.23;16;8;0;12;1;0;0;3;0
EMPRESAB;2,08405E+14;photo;12;23;2017;7.54;17;3;0;16;1;0;0;0;0
EMPRESAB;2,08307E+14;photo;12;23;2017;1.12;54;6;1;52;0;2;0;0;0
EMPRESAB;2,08296E+14;photo;12;22;2017;23.56;6;3;0;6;0;0;0;0;0
EMPRESAB;2,08257E+14;video;12;22;2017;22.35;194;551;92;162;32;0;0;0;0
EMPRESAB;2,08046E+14;photo;12;22;2017;9.16;21;10;0;16;3;0;0;1;1
EMPRESAB;2,07937E+14;photo;12;22;2017;4.30;637;50;3;578;38;21;0;0;0
EMPRESAB;2,07891E+14;photo;12;22;2017;2.49;5;8;0;5;0;0;0;0;0
EMPRESAB;2,0784E+14;video;12;22;2017;1.19;247;810;224;207;38;1;1;0;0
EMPRESAB;2,07586E+14;photo;12;21;2017;7.22;20;6;0;19;0;1;0;0;0
EMPRESAB;2,0751E+14;video;12;21;2017;4.16;439;5006;698;340;91;3;2;2;1
EMPRESAB;2,07502E+14;photo;12;21;2017;3.34;65;8;2;62;3;0;0;0;0
EMPRESAB;2,075E+14;photo;12;21;2017;3.27;76;0;6;75;1;0;0;0;0
EMPRESAB;2,07458E+14;video;12;21;2017;1.15;292;579;176;241;48;0;3;0;0
EMPRESAB;2,07211E+14;photo;12;20;2017;5.30;12;1;0;12;0;0;0;0;0
EMPRESAB;2,07194E+14;status;12;20;2017;4.16;51;7;0;49;2;0;0;0;0
EMPRESAB;2,07145E+14;photo;12;20;2017;0.07;12;1;0;12;0;0;0;0;0
EMPRESAB;2,07098E+14;video;12;19;2017;22.16;545;4741;482;455;81;1;5;2;1
EMPRESAB;2,06918E+14;photo;12;19;2017;7.59;356;50;3;345;10;1;0;0;0
EMPRESAB;2,06881E+14;photo;12;19;2017;5.56;75;3;1;74;0;0;1;0;0
EMPRESAB;2,0686E+14;photo;12;19;2017;4.27;14;5;0;13;1;0;0;0;0
EMPRESAB;2,06821E+14;photo;12;19;2017;0.21;51;1;0;51;0;0;0;0;0
EMPRESAB;2,0682E+14;link;12;19;2017;0.13;30;0;0;29;1;0;0;0;0
EMPRESAB;2,06447E+14;photo;12;18;2017;4.30;11;1;1;11;0;0;0;0;0
EMPRESAB;2,06447E+14;photo;12;18;2017;4.30;3;0;0;3;0;0;0;0;0
EMPRESAB;2,0622E+14;photo;12;17;2017;9.30;10;0;0;10;0;0;0;0;0
EMPRESAB;2,06199E+14;photo;12;17;2017;8.16;215;44;0;176;1;3;4;0;31
EMPRESAB;2,06107E+14;photo;12;17;2017;1.51;5;2;0;5;0;0;0;0;0
EMPRESAB;2,05688E+14;photo;12;16;2017;2.46;9;2;0;9;0;0;0;0;0
EMPRESAB;2,05678E+14;photo;12;16;2017;1.59;63;8;2;63;0;0;0;0;0
EMPRESAB;2,05673E+14;photo;12;16;2017;1.36;17;3;1;17;0;0;0;0;0
EMPRESAB;2,05605E+14;photo;12;15;2017;22.21;67;2;0;62;2;3;0;0;0
EMPRESAB;2,05599E+14;video;12;15;2017;22;17;0;0;17;0;0;0;0;0
EMPRESAB;2,05403E+14;photo;12;15;2017;8;12;3;0;12;0;0;0;0;0
EMPRESAB;2,05383E+14;photo;12;15;2017;6.42;12;0;0;12;0;0;0;0;0
EMPRESAB;2,05299E+14;photo;12;15;2017;3.07;153;11;4;148;2;3;0;0;0
EMPRESAB;2,04951E+14;video;12;14;2017;6.53;360;1543;128;315;35;6;4;0;0
EMPRESAB;2,0495E+14;photo;12;14;2017;6.24;17;6;0;17;0;0;0;0;0
EMPRESAB;2,04905E+14;photo;12;14;2017;2.45;11;2;0;11;0;0;0;0;0
EMPRESAB;2,04848E+14;video;12;14;2017;0.43;352;4162;293;284;60;3;3;2;0
EMPRESAB;2,04507E+14;photo;12;13;2017;5.32;48;0;1;48;0;0;0;0;0
EMPRESAB;2,04502E+14;photo;12;13;2017;5.08;225;17;3;212;11;2;0;0;0
EMPRESAB;2,04501E+14;photo;12;13;2017;5;4;7;1;4;0;0;0;0;0
EMPRESAB;2,04456E+14;photo;12;13;2017;1.46;12;7;0;11;1;0;0;0;0
EMPRESAB;2,04415E+14;video;12;13;2017;0.20;480;3175;458;395;82;2;1;0;0
EMPRESAB;2,04409E+14;photo;12;12;2017;23.43;183;14;1;179;4;0;0;0;0
EMPRESAB;2,04186E+14;photo;12;12;2017;9.37;117;12;6;114;2;1;0;0;0
EMPRESAB;2,04023E+14;video;12;12;2017;1.28;532;7783;498;444;81;1;3;3;0
EMPRESAB;2,04022E+14;photo;12;12;2017;1.14;11;0;8;11;0;0;0;0;0
EMPRESAB;2,03972E+14;photo;12;11;2017;20.58;10;1;0;10;0;0;0;0;0
EMPRESAB;2,03195E+14;photo;12;10;2017;2.33;11;3;0;11;0;0;0;0;0
EMPRESAB;2,03172E+14;video;12;10;2017;2.09;498;3882;287;393;98;1;3;3;0
EMPRESAB;2,03118E+14;photo;12;9;2017;22.02;44;0;1;44;0;0;0;0;0
EMPRESAB;2,03112E+14;photo;12;9;2017;21.44;45;4;1;44;1;0;0;0;0
EMPRESAB;2,0292E+14;photo;12;9;2017;10.22;96;5;1;92;3;1;0;0;0
EMPRESAB;2,02746E+14;photo;12;9;2017;4.38;21;0;0;20;1;0;0;0;0
EMPRESAB;2,02715E+14;link;12;9;2017;2.25;144;3;16;144;0;0;0;0;0
EMPRESAB;2,02451E+14;video;12;8;2017;9.09;32;1;0;32;0;0;0;0;0
EMPRESAB;2,02365E+14;photo;12;8;2017;2.06;27;0;0;27;0;0;0;0;0
EMPRESAB;2,0208E+14;link;12;7;2017;9.26;95;0;9;93;1;1;0;0;0
EMPRESAB;2,02013E+14;photo;12;7;2017;4.34;14;3;0;14;0;0;0;0;0
EMPRESAB;2,01891E+14;video;12;6;2017;22.03;425;4761;297;318;95;0;8;4;0
EMPRESAB;2,01757E+14;photo;12;6;2017;12.05;4;0;1;4;0;0;0;0;0
EMPRESAB;2,01475E+14;video;12;5;2017;21.31;483;4031;328;376;87;5;10;5;0
EMPRESAB;2,01241E+14;video;12;5;2017;8.34;456;3420;60;276;165;1;10;4;0
EMPRESAB;2,01216E+14;photo;12;5;2017;7.24;157;43;1;148;7;2;0;0;0
EMPRESAB;2,01182E+14;photo;12;5;2017;5.39;134;11;8;127;5;2;0;0;0
EMPRESAB;2,01122E+14;photo;12;5;2017;2.50;16;1;1;16;0;0;0;0;0
EMPRESAB;2,0103E+14;video;12;4;2017;23.35;583;6151;118;424;119;5;9;23;3
EMPRESAB;2,00873E+14;photo;12;4;2017;10.08;395;205;2;376;11;8;0;0;0
EMPRESAB;2,0078E+14;photo;12;4;2017;5.17;18;0;0;18;0;0;0;0;0
EMPRESAB;2,00702E+14;video;12;4;2017;3.10;303;714;52;241;58;3;1;0;0
EMPRESAB;2,00695E+14;photo;12;4;2017;2.32;98;12;2;91;1;5;0;1;0
EMPRESAB;2,00665E+14;photo;12;4;2017;0.25;76;34;2;76;0;0;0;0;0
EMPRESAB;2,00639E+14;photo;12;3;2017;22.35;50;3;2;48;2;0;0;0;0
EMPRESAB;2,00305E+14;photo;12;3;2017;4.22;12;0;0;12;0;0;0;0;0
EMPRESAB;2,00303E+14;photo;12;3;2017;4.16;6;0;0;6;0;0;0;0;0
EMPRESAB;1,99902E+14;photo;12;2;2017;4.45;36;3;1;34;2;0;0;0;0
EMPRESAB;1,9985E+14;photo;12;2;2017;2.11;6;0;0;6;0;0;0;0;0
EMPRESAB;1,99792E+14;photo;12;1;2017;23.29;166;17;2;164;2;0;0;0;0
EMPRESAB;1,99737E+14;photo;12;1;2017;20.21;96;3;1;96;0;0;0;0;0
EMPRESAB;1,99585E+14;photo;12;1;2017;8.11;12;1;1;12;0;0;0;0;0
EMPRESAB;1,99417E+14;photo;11;30;2017;21.48;394;97;5;378;5;11;0;0;0
EMPRESAB;1,99185E+14;photo;11;30;2017;4.08;13;0;1;13;0;0;0;0;0
EMPRESAB;1,98848E+14;photo;11;29;2017;4.52;6;1;1;6;0;0;0;0;0
EMPRESAB;1,98782E+14;status;11;29;2017;1.18;141;13;3;137;4;0;0;0;0
EMPRESAB;1,98763E+14;photo;11;28;2017;23.33;167;63;8;167;0;0;0;0;0
EMPRESAB;1,98629E+14;photo;11;28;2017;12.26;40;2;2;39;0;1;0;0;0
EMPRESAB;1,98623E+14;photo;11;28;2017;11.57;10;0;1;10;0;0;0;0;0
EMPRESAB;1,98623E+14;photo;11;28;2017;11.55;10;0;1;10;0;0;0;0;0
EMPRESAB;1,98622E+14;photo;11;28;2017;11.52;30;3;2;30;0;0;0;0;0
EMPRESAB;1,98503E+14;photo;11;28;2017;4.25;7;0;1;7;0;0;0;0;0
EMPRESAB;1,98409E+14;photo;11;27;2017;23.49;148;15;2;140;3;5;0;0;0
EMPRESAB;1,98408E+14;link;11;27;2017;23.39;10;0;0;10;0;0;0;0;0
EMPRESAB;1,98376E+14;photo;11;27;2017;21.05;83;0;3;78;4;1;0;0;0
EMPRESAB;1,98137E+14;video;11;27;2017;4.48;245;351;41;194;42;0;3;5;1
EMPRESAB;1,98103E+14;photo;11;27;2017;2;249;7;3;241;5;2;1;0;0
EMPRESAB;1,9809E+14;photo;11;27;2017;1;11;0;1;11;0;0;0;0;0
EMPRESAB;1,97796E+14;video;11;26;2017;2.59;265;708;33;190;70;1;4;0;0
EMPRESAB;1,97781E+14;photo;11;26;2017;2.13;3;0;1;3;0;0;0;0;0
EMPRESAB;1,97781E+14;photo;11;26;2017;2.12;90;26;1;86;2;2;0;0;0
EMPRESAB;1,97765E+14;status;11;26;2017;0.44;124;24;1;119;4;0;0;1;0
EMPRESAB;1,97389E+14;video;11;24;2017;23.53;326;970;63;260;62;2;2;0;0
EMPRESAB;1,97387E+14;link;11;24;2017;23.34;10;0;7;9;1;0;0;0;0
EMPRESAB;1,97363E+14;photo;11;24;2017;22.11;234;9;23;214;12;1;7;0;0
EMPRESAB;1,9698E+14;video;11;24;2017;0.58;274;605;45;213;53;2;4;2;0
EMPRESAB;1,96953E+14;photo;11;23;2017;22.58;151;19;2;147;2;2;0;0;0
EMPRESAB;1,96714E+14;photo;11;23;2017;5.05;8;2;1;8;0;0;0;0;0
EMPRESAB;1,96704E+14;photo;11;23;2017;4.03;46;3;6;40;0;5;0;0;1
EMPRESAB;1,96702E+14;photo;11;23;2017;3.49;42;2;1;41;1;0;0;0;0
EMPRESAB;1,96669E+14;photo;11;23;2017;1.25;76;5;1;74;1;1;0;0;0
EMPRESAB;1,96669E+14;photo;11;23;2017;1.24;28;6;1;27;0;1;0;0;0
EMPRESAB;1,96595E+14;video;11;22;2017;21.43;299;955;88;235;59;1;4;0;0
EMPRESAB;1,96588E+14;photo;11;22;2017;21.02;91;12;1;87;3;1;0;0;0
EMPRESAB;1,96321E+14;photo;11;22;2017;5.21;12;3;1;9;2;0;0;1;0
EMPRESAB;1,96254E+14;video;11;22;2017;0.44;206;438;96;174;31;1;0;0;0
EMPRESAB;1,96244E+14;photo;11;21;2017;23.22;40;2;0;40;0;0;0;0;0
EMPRESAB;1,95965E+14;link;11;21;2017;4;334;0;20;333;1;0;0;0;0
EMPRESAB;1,95955E+14;photo;11;21;2017;3.05;11;0;1;10;1;0;0;0;0
EMPRESAB;1,95934E+14;link;11;21;2017;0.53;57;0;10;57;0;0;0;0;0
EMPRESAB;1,95872E+14;video;11;20;2017;22.08;259;799;85;190;67;1;1;0;0
EMPRESAB;1,95641E+14;photo;11;20;2017;3.18;6;0;0;6;0;0;0;0;0
EMPRESAB;1,95588E+14;video;11;20;2017;0.58;300;965;72;234;64;0;2;0;0
EMPRESAB;1,9558E+14;photo;11;20;2017;0;120;37;2;118;2;0;0;0;0
EMPRESAB;1,95573E+14;photo;11;19;2017;23.16;46;3;1;46;0;0;0;0;0
EMPRESAB;1,95572E+14;photo;11;19;2017;23.11;18;1;0;18;0;0;0;0;0
EMPRESAB;1,95572E+14;photo;11;19;2017;23.07;18;3;2;18;0;0;0;0;0
EMPRESAB;1,95571E+14;photo;11;19;2017;23.04;36;3;2;36;0;0;0;0;0
EMPRESAB;1,95571E+14;photo;11;19;2017;23.01;11;0;2;11;0;0;0;0;0
EMPRESAB;1,9557E+14;photo;11;19;2017;22.58;25;0;1;25;0;0;0;0;0
EMPRESAB;1,95569E+14;photo;11;19;2017;22.53;8;2;2;8;0;0;0;0;0
EMPRESAB;1,95568E+14;photo;11;19;2017;22.49;17;0;1;17;0;0;0;0;0
EMPRESAB;1,95568E+14;photo;11;19;2017;22.47;8;0;0;8;0;0;0;0;0
EMPRESAB;1,95565E+14;photo;11;19;2017;22.41;14;0;1;14;0;0;0;0;0
EMPRESAB;1,95564E+14;photo;11;19;2017;22.39;11;0;1;11;0;0;0;0;0
EMPRESAB;1,95564E+14;photo;11;19;2017;22.35;10;0;1;10;0;0;0;0;0
EMPRESAB;1,95563E+14;photo;11;19;2017;22.32;16;0;0;16;0;0;0;0;0
EMPRESAB;1,95287E+14;photo;11;19;2017;3.27;47;1;0;45;2;0;0;0;0
EMPRESAB;1,95277E+14;photo;11;19;2017;2.22;72;4;8;71;1;0;0;0;0
EMPRESAB;1,95229E+14;video;11;18;2017;23.59;230;622;81;193;35;1;1;0;0
EMPRESAB;1,9523E+14;photo;11;18;2017;23.50;8;1;0;8;0;0;0;0;0
EMPRESAB;1,94934E+14;video;11;18;2017;4.01;231;939;117;191;38;0;0;2;0
EMPRESAB;1,94929E+14;photo;11;18;2017;3.11;103;23;0;100;3;0;0;0;0
EMPRESAB;1,94885E+14;photo;11;18;2017;1.15;5;2;0;5;0;0;0;0;0
EMPRESAB;1,94884E+14;photo;11;18;2017;1.09;21;4;0;21;0;0;0;0;0
EMPRESAB;1,94599E+14;photo;11;17;2017;3.23;5;0;0;5;0;0;0;0;0
EMPRESAB;1,94533E+14;video;11;16;2017;23.41;276;744;75;217;55;0;3;1;0
EMPRESAB;1,94365E+14;photo;11;16;2017;8.46;18;1;0;17;1;0;0;0;0
EMPRESAB;1,94332E+14;photo;11;16;2017;6.44;54;0;2;53;1;0;0;0;0
EMPRESAB;1,94304E+14;photo;11;16;2017;4.14;5;2;0;5;0;0;0;0;0
EMPRESAB;1,94247E+14;video;11;16;2017;1.01;301;1154;121;242;54;2;3;0;0
EMPRESAB;1,94218E+14;photo;11;15;2017;22.41;65;0;0;63;2;0;0;0;0
EMPRESAB;1,94202E+14;photo;11;15;2017;21.12;196;63;2;189;7;0;0;0;0
EMPRESAB;1,93938E+14;photo;11;15;2017;0.21;6;0;0;6;0;0;0;0;0
EMPRESAB;1,93641E+14;photo;11;14;2017;2.46;8;0;0;8;0;0;0;0;0
EMPRESAB;1,93601E+14;video;11;14;2017;0.11;221;290;66;174;45;1;1;0;0
EMPRESAB;1,93463E+14;photo;11;13;2017;11.37;4;0;0;4;0;0;0;0;0
EMPRESAB;1,93422E+14;photo;11;13;2017;8.50;118;13;4;110;7;1;0;0;0
EMPRESAB;1,93257E+14;video;11;12;2017;23.26;279;1034;95;216;61;0;1;0;1
EMPRESAB;1,93249E+14;photo;11;12;2017;22.48;136;27;4;132;3;1;0;0;0
EMPRESAB;1,93002E+14;photo;11;12;2017;4.59;97;1;67;94;0;3;0;0;0
EMPRESAB;1,9296E+14;photo;11;12;2017;1.22;10;0;0;10;0;0;0;0;0
EMPRESAB;1,92668E+14;photo;11;11;2017;2.28;8;1;0;8;0;0;0;0;0
EMPRESAB;1,9239E+14;photo;11;10;2017;7.28;72;4;3;72;0;0;0;0;0
EMPRESAB;1,92293E+14;photo;11;10;2017;0.13;5;1;0;5;0;0;0;0;0
EMPRESAB;1,91966E+14;video;11;9;2017;1.44;347;2025;200;284;58;0;4;0;1
EMPRESAB;1,91948E+14;photo;11;9;2017;0.39;7;0;2;7;0;0;0;0;0
EMPRESAB;1,9192E+14;photo;11;8;2017;22.22;113;45;2;110;1;1;0;1;0
EMPRESAB;1,91755E+14;photo;11;8;2017;8.08;37;2;3;35;1;1;0;0;0
EMPRESAB;1,91754E+14;photo;11;8;2017;8.04;17;0;1;15;1;1;0;0;0
EMPRESAB;1,91706E+14;photo;11;8;2017;4.11;6;0;1;6;0;0;0;0;0
EMPRESAB;1,91668E+14;photo;11;8;2017;0.57;61;11;0;58;1;2;0;0;0
EMPRESAB;1,91482E+14;link;11;7;2017;9.09;50;0;3;48;1;1;0;0;0
EMPRESAB;1,91404E+14;photo;11;7;2017;4.16;25;7;0;25;0;0;0;0;0
EMPRESAB;1,91367E+14;photo;11;7;2017;2.11;6;4;0;6;0;0;0;0;0
EMPRESAB;1,9135E+14;video;11;7;2017;1.24;265;637;63;218;46;0;0;1;0
EMPRESAB;1,91338E+14;photo;11;7;2017;0.02;419;233;6;403;6;10;0;0;0
EMPRESAB;1,91141E+14;photo;11;6;2017;7.54;66;5;1;65;1;0;0;0;0
EMPRESAB;1,9114E+14;photo;11;6;2017;7.46;12;2;0;12;0;0;0;0;0
EMPRESAB;1,91044E+14;photo;11;5;2017;23.27;4;1;0;4;0;0;0;0;0
EMPRESAB;1,90868E+14;photo;11;5;2017;9.03;57;5;1;56;1;0;0;0;0
EMPRESAB;1,90868E+14;photo;11;5;2017;9.02;46;5;0;45;0;1;0;0;0
EMPRESAB;1,90759E+14;photo;11;5;2017;2.39;7;1;0;6;1;0;0;0;0
EMPRESAB;1,90722E+14;video;11;5;2017;1.09;264;1044;51;224;36;2;2;0;0
EMPRESAB;1,90431E+14;photo;11;4;2017;4.20;8;1;0;8;0;0;0;0;0
EMPRESAB;1,90329E+14;photo;11;3;2017;22.46;38;6;0;38;0;0;0;0;0
EMPRESAB;1,90304E+14;photo;11;3;2017;20.55;186;3;0;179;4;3;0;0;0
EMPRESAB;1,90079E+14;video;11;3;2017;5.26;235;593;45;196;36;3;0;0;0
EMPRESAB;1,90077E+14;status;11;3;2017;5.08;50;6;0;48;2;0;0;0;0
EMPRESAB;1,90046E+14;photo;11;3;2017;2.48;5;0;0;5;0;0;0;0;0
EMPRESAB;1,90027E+14;photo;11;3;2017;1.17;70;2;1;66;3;1;0;0;0
EMPRESAB;1,89721E+14;photo;11;2;2017;5.06;168;40;2;162;5;1;0;0;0
EMPRESAB;1,8972E+14;photo;11;2;2017;4.58;29;0;1;28;1;0;0;0;0
EMPRESAB;1,89719E+14;photo;11;2;2017;4.55;28;4;1;28;0;0;0;0;0
EMPRESAB;1,89667E+14;photo;11;2;2017;1.42;9;0;0;9;0;0;0;0;0
EMPRESAB;1,89629E+14;photo;11;1;2017;21.39;82;3;0;81;1;0;0;0;0
EMPRESAB;1,89499E+14;photo;11;1;2017;9.32;175;7;1;167;4;4;0;0;0
EMPRESAB;1,89352E+14;photo;11;1;2017;1.31;13;3;1;12;0;0;0;1;0
EMPRESAB;1,89348E+14;video;11;1;2017;1.25;329;1372;69;239;82;2;5;1;0
EMPRESAB;1,89324E+14;photo;10;31;2017;22.31;169;16;1;163;3;3;0;0;0
EMPRESAB;1,89136E+14;photo;10;31;2017;6.16;200;6;0;187;8;4;1;0;0
EMPRESAB;1,89046E+14;video;10;31;2017;0.42;264;959;140;214;46;1;2;1;0
EMPRESAB;1,8904E+14;photo;10;31;2017;0.16;7;1;0;7;0;0;0;0;0
EMPRESAB;1,89009E+14;photo;10;30;2017;22.21;24;0;2;24;0;0;0;0;0
EMPRESAB;1,89007E+14;link;10;30;2017;22.06;20;0;3;20;0;0;0;0;0
EMPRESAB;1,89006E+14;photo;10;30;2017;22.02;19;0;0;19;0;0;0;0;0
EMPRESAB;1,88854E+14;photo;10;30;2017;8.19;33;8;0;33;0;0;0;0;0
EMPRESAB;1,88854E+14;photo;10;30;2017;8.16;22;5;0;21;1;0;0;0;0
EMPRESAB;1,88803E+14;status;10;30;2017;4.19;122;20;0;118;2;0;0;2;0
EMPRESAB;1,88769E+14;photo;10;30;2017;0.42;5;3;0;5;0;0;0;0;0
EMPRESAB;1,88553E+14;photo;10;29;2017;6.01;474;5;0;453;20;1;0;0;0
EMPRESAB;1,88434E+14;video;10;28;2017;22.53;482;1278;176;351;124;2;5;0;0
EMPRESAB;1,88411E+14;photo;10;28;2017;20.14;61;5;2;60;1;0;0;0;0
EMPRESAB;1,88164E+14;photo;10;28;2017;0.56;5;4;0;5;0;0;0;0;0
EMPRESAB;1,88115E+14;video;10;27;2017;22.33;406;1156;139;310;94;1;0;1;0
EMPRESAB;1,87983E+14;link;10;27;2017;10.13;53;0;10;51;2;0;0;0;0
EMPRESAB;1,87792E+14;video;10;27;2017;1.12;413;1418;131;308;93;3;5;1;3
EMPRESAB;1,87776E+14;status;10;27;2017;0.27;50;0;0;50;0;0;0;0;0
EMPRESAB;1,87771E+14;photo;10;26;2017;23.48;6;0;0;6;0;0;0;0;0
EMPRESAB;1,87762E+14;photo;10;26;2017;22.58;216;15;2;214;2;0;0;0;0
EMPRESAB;1,87331E+14;photo;10;25;2017;9.28;8;2;0;8;0;0;0;0;0
EMPRESAB;1,8727E+14;photo;10;25;2017;5.52;568;11;0;554;14;0;0;0;0
EMPRESAB;1,86942E+14;photo;10;24;2017;3.05;8;0;0;8;0;0;0;0;0
EMPRESAB;1,86664E+14;photo;10;23;2017;4.35;3;0;0;3;0;0;0;0;0
EMPRESAB;1,86649E+14;photo;10;23;2017;2.56;73;3;0;72;1;0;0;0;0
EMPRESAB;1,86631E+14;video;10;23;2017;2.19;249;481;24;225;19;2;3;0;0
EMPRESAB;1,86565E+14;video;10;22;2017;23.09;294;994;106;235;55;1;3;0;0
EMPRESAB;1,86379E+14;photo;10;22;2017;7.54;232;4;3;224;7;1;0;0;0
EMPRESAB;1,86377E+14;photo;10;22;2017;7.46;219;8;0;215;3;1;0;0;0
EMPRESAB;1,86298E+14;photo;10;22;2017;2.19;6;0;0;6;0;0;0;0;0
EMPRESAB;1,86009E+14;photo;10;21;2017;2.28;8;0;0;8;0;0;0;0;0
EMPRESAB;1,85956E+14;video;10;20;2017;22.35;450;1346;192;312;124;5;6;1;2
EMPRESAB;1,85718E+14;photo;10;20;2017;5.02;6;0;1;6;0;0;0;0;0
EMPRESAB;1,85633E+14;video;10;20;2017;0.13;303;764;70;234;62;1;3;2;1
EMPRESAB;1,85418E+14;photo;10;19;2017;5.53;7;2;0;7;0;0;0;0;0
EMPRESAB;1,85336E+14;video;10;19;2017;0.36;307;593;72;259;43;4;1;0;0
EMPRESAB;1,8515E+14;video;10;18;2017;7.51;26;0;0;26;0;0;0;0;0
EMPRESAB;1,85095E+14;video;10;18;2017;6.21;384;1789;210;280;92;2;6;1;3
EMPRESAB;1,85045E+14;photo;10;18;2017;1.50;14;0;0;14;0;0;0;0;0
EMPRESAB;1,85027E+14;photo;10;17;2017;23.51;222;16;3;204;11;7;0;0;0
EMPRESAB;1,84967E+14;photo;10;17;2017;19.02;154;14;0;150;3;1;0;0;0
EMPRESAB;1,84762E+14;photo;10;17;2017;1.59;14;0;0;11;0;0;0;3;0
EMPRESAB;1,84694E+14;video;10;16;2017;22.08;378;1053;142;267;102;6;2;1;0
EMPRESAB;1,84383E+14;video;10;15;2017;23.49;750;5839;477;580;145;8;3;10;4
EMPRESAB;1,84381E+14;photo;10;15;2017;23.41;13;0;0;13;0;0;0;0;0
EMPRESAB;1,83848E+14;video;10;14;2017;7.19;333;982;93;240;88;1;3;1;0
EMPRESAB;1,83766E+14;status;10;14;2017;1.13;193;182;12;183;10;0;0;0;0
EMPRESAB;1,83765E+14;photo;10;14;2017;1.07;5;0;0;5;0;0;0;0;0
EMPRESAB;1,83476E+14;video;10;13;2017;4.48;397;1250;85;289;98;3;5;1;1
EMPRESAB;1,8345E+14;photo;10;13;2017;2.20;10;0;0;10;0;0;0;0;0
EMPRESAB;1,8345E+14;photo;10;13;2017;2.19;3;0;0;3;0;0;0;0;0
EMPRESAB;1,83127E+14;video;10;11;2017;23.16;300;633;55;263;37;0;0;0;0
EMPRESAB;1,82854E+14;video;10;11;2017;0.39;257;799;64;214;41;0;2;0;0
EMPRESAB;1,82854E+14;photo;10;11;2017;0.37;11;0;0;11;0;0;0;0;0
EMPRESAB;1,82558E+14;photo;10;9;2017;23.51;31;2;1;31;0;0;0;0;0
EMPRESAB;1,82557E+14;photo;10;9;2017;23.46;7;1;1;7;0;0;0;0;0
EMPRESAB;1,82228E+14;video;10;9;2017;1.01;285;866;53;221;62;0;2;0;0
EMPRESAB;1,82203E+14;photo;10;8;2017;23.03;91;5;1;91;0;0;0;0;0
EMPRESAB;1,82203E+14;photo;10;8;2017;23.02;57;3;1;57;0;0;0;0;0
EMPRESAB;1,82201E+14;photo;10;8;2017;22.54;3;0;0;3;0;0;0;0;0
EMPRESAB;1,81887E+14;photo;10;8;2017;0.24;7;0;0;7;0;0;0;0;0
EMPRESAB;1,81805E+14;photo;10;7;2017;20.24;95;3;0;93;1;1;0;0;0
EMPRESAB;1,81616E+14;photo;10;7;2017;5.57;9;0;0;9;0;0;0;0;0
EMPRESAB;1,81523E+14;video;10;7;2017;0.56;328;662;62;222;104;0;1;1;0
EMPRESAB;1,81504E+14;photo;10;6;2017;23.06;557;27;2;517;36;3;1;0;0
EMPRESAB;1,812E+14;photo;10;6;2017;1.04;11;0;0;11;0;0;0;0;0
EMPRESAB;1,81156E+14;video;10;5;2017;23.42;228;507;42;184;40;1;2;0;1
EMPRESAB;1,81004E+14;photo;10;5;2017;9.02;15;10;0;14;1;0;0;0;0
EMPRESAB;1,80867E+14;video;10;5;2017;0.18;187;315;39;168;19;0;0;0;0
EMPRESAB;1,80702E+14;photo;10;4;2017;7.47;74;1;0;71;3;0;0;0;0
EMPRESAB;1,8063E+14;photo;10;4;2017;3.19;5;0;0;5;0;0;0;0;0
EMPRESAB;1,80569E+14;video;10;3;2017;23.28;240;769;37;209;28;2;1;0;0
EMPRESAB;1,80565E+14;photo;10;3;2017;22.55;70;2;0;69;0;1;0;0;0
EMPRESAB;1,80564E+14;photo;10;3;2017;22.53;54;2;1;52;0;2;0;0;0
EMPRESAB;1,80316E+14;video;10;3;2017;2.32;194;645;28;158;35;1;0;0;0
EMPRESAB;1,80308E+14;photo;10;3;2017;1.07;7;0;0;7;0;0;0;0;0
EMPRESAB;1,80302E+14;photo;10;3;2017;0.23;38;0;7;38;0;0;0;0;0
EMPRESAB;1,80191E+14;photo;10;2;2017;11.45;130;12;0;128;2;0;0;0;0
EMPRESAB;1,8006E+14;photo;10;2;2017;2.06;4;1;0;4;0;0;0;0;0
EMPRESAB;1,80005E+14;video;10;1;2017;23.25;211;677;23;172;38;0;1;0;0
EMPRESAB;1,79684E+14;video;9;30;2017;23.25;253;841;41;211;39;2;1;0;0
EMPRESAB;1,79351E+14;video;9;29;2017;23.16;229;803;36;195;31;0;3;0;0
EMPRESAB;1,79347E+14;photo;9;29;2017;22.22;59;12;1;57;1;1;0;0;0
